batch_id,corp_code,stock_code,corp_name,standard_account,category,found,years_found,sj_divs,matched_names,matched_account_ids,status,recommended_action
kosdaq_001,00137058,012790,신일제약(주),영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137058,012790,신일제약(주),단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00137058,012790,신일제약(주),장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00137058,012790,신일제약(주),사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00137058,012790,신일제약(주),이자비용,additional,true,"2021, 2022, 2023, 2024, 2025",CF,"이자지급, 이자지급(영업)",ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137058,012790,신일제약(주),금융비용,additional,true,"2021, 2022, 2023, 2024, 2025",CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,매출액,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,"매출액, 수익(매출액)",ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,영업이익,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,"영업이익, 영업이익(손실)",dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,당기순이익,basic,true,"2021, 2022, 2023, 2024, 2025","CF, CIS, SCE","당기순이익, 당기순이익(손실)","-표준계정코드 미사용-, dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,자산총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,부채총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,자본총계,basic,true,"2021, 2022, 2023, 2024, 2025","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,유동부채,basic,true,"2021, 2022, 2023, 2024, 2025",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,현금및현금성자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,재고자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,"유동재고자산, 재고자산",ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,매출채권,additional,true,"2024, 2025",BS,매출채권,ifrs-full_CurrentTradeReceivables,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,유형자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,"I. 영업활동으로 인한 현금흐름, 영업활동현금흐름",ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,단기차입금,additional,true,"2021, 2022, 2023, 2024, 2025",BS,단기차입금,"-표준계정코드 미사용-, ifrs-full_ShorttermBorrowings",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,장기차입금,additional,true,"2021, 2022, 2023, 2024, 2025",BS,장기차입금,"-표준계정코드 미사용-, dart_LongTermBorrowingsGross, ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,사채,additional,true,"2021, 2022, 2023, 2024, 2025",BS,사채,"-표준계정코드 미사용-, dart_BondsIssued, ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,이자비용,additional,true,"2021, 2022, 2023, 2024, 2025",CF,"이자비용, 이자지급, 이자지급(영업)","-표준계정코드 미사용-, ifrs-full_InterestPaidClassifiedAsOperatingActivities",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00137234,012860,(주)모베이스전자,금융비용,additional,true,"2021, 2022, 2023, 2024, 2025",CIS,"금융비용, 금융원가",ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),매출액,basic,true,"2021, 2022, 2023, 2024, 2025",IS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),영업이익,basic,true,"2021, 2022, 2023, 2024, 2025",IS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),당기순이익,basic,true,"2021, 2022, 2023, 2024, 2025","CIS, IS, SCE",당기순이익(손실),ifrs-full_ProfitLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),자산총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),부채총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),자본총계,basic,true,"2021, 2022, 2023, 2024, 2025","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),유동부채,basic,true,"2021, 2022, 2023, 2024, 2025",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),현금및현금성자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),재고자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),매출채권,additional,true,"2021, 2022, 2023, 2024, 2025",BS,매출채권,"dart_ShortTermTradeReceivable, ifrs-full_CurrentTradeReceivables",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),유형자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,"영업활동으로부터 창출된 현금흐름, 영업활동현금흐름","ifrs-full_CashFlowsFromUsedInOperatingActivities, ifrs-full_CashFlowsFromUsedInOperations",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00165060,013030,하이록코리아(주),장기차입금,additional,true,2021,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00165060,013030,하이록코리아(주),이자비용,additional,true,"2021, 2022, 2023, 2024, 2025",CF,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00165060,013030,하이록코리아(주),금융비용,additional,true,"2021, 2022, 2023, 2024, 2025",IS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,매출액,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,수익(매출액),ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,영업이익,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,당기순이익,basic,true,"2021, 2022, 2023, 2024, 2025","CF, CIS, SCE",당기순이익(손실),"dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,자산총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,부채총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,자본총계,basic,true,"2021, 2022, 2023, 2024, 2025","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,유동부채,basic,true,"2021, 2022, 2023, 2024, 2025",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,현금및현금성자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,재고자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,"유동재고자산, 재고자산",ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,매출채권,additional,true,"2021, 2022, 2023, 2024, 2025",BS,"매출채권, 유동매출채권","dart_ShortTermTradeReceivable, ifrs-full_CurrentTradeReceivables",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,유형자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,"영업에서 창출된 현금흐름, 영업활동현금흐름","ifrs-full_CashFlowsFromUsedInOperatingActivities, ifrs-full_CashFlowsFromUsedInOperations",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00117966,013120,(주)동원개발,장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00117966,013120,(주)동원개발,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_001,00117966,013120,(주)동원개발,이자비용,additional,true,"2021, 2022, 2023, 2024, 2025",CF,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,00117966,013120,(주)동원개발,금융비용,additional,true,"2021, 2022, 2023, 2024, 2025",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,매출액,basic,true,2025,CIS,영업수익,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,영업이익,basic,true,2025,CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,당기순이익,basic,true,2025,"CF, CIS, SCE",당기순이익(손실),ifrs-full_ProfitLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,자산총계,basic,true,2025,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,부채총계,basic,true,2025,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_001,01985203,0132G0,교보20호기업인수목적 주식회사,자본총계,basic,true,2025,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
